Plant|Control #|Part #|Product Version|Die
1815|B16A001|000000007183653730|0003|UB1
1815|B16A001|000000007183653730|0004|UB1
1815|B16A001|000000007183653730|0005|UB1
1815|B16A001|000000007183653730|0006|UB1
1815|B16A001|000000007183653730|0007|UB1
1815|B16A001|000000007183653730|0008|UB1
1815|B16A001|000000007183653730|0009|UB1
1815|B08J061|000000007183656040|0008|UA1
1815|B08J061|000000007183656040|0009|UA1
1815|B08J061|000000007183656040|0013|UA1
1815|B08I327|000000007183656140|0006|UA1
1815|B08I327|000000007183656140|0007|UA1
1815|B08I327|000000007183656140|0008|UA1
1815|B08I327|000000007183656140|0009|UA1
1815|B08I327|000000007183656140|0010|UA1
1815|B08I327|000000007183656140|0011|UA1
1815|B08I327|000000007183656140|0012|UA1
1815|B08I327|000000007183656140|0013|UA1
1815|B08I327|000000007183656140|0014|UA1
1815|A08J288|000000007183656940|0002|YA1
1815|A08J288|000000007183656940|0003|YA1
1815|A08J288|000000007183656940|0004|YA1
1815|A08J288|000000007183656940|0005|YA1
1815|A08J288|000000007183656940|0006|YA1
1815|B08I430|000000007183701430|0002|UB1
1815|A08J060|000000007183702730|0002|UB1
1815|A08J060|000000007183702730|0003|UB1
1815|B08J289|000000007183706230|0008|Y1
1815|B08J289|000000007183706230|0009|Y1
1815|B09B012|000000007183730140|0002|UA3
1815|B09B012|000000007183730140|0003|UA3
1815|B09B012|000000007183730140|0008|UA3
1815|B09B012|000000007183730140|0011|UA3
1815|B09B012|000000007183730140|0012|UA3
1815|B09B012|000000007183730140|0020|UA3
1815|B08J193|000000007183752610|0007|UB2
1815|B08J193|000000007183752610|0008|UB2
1815|B08J193|000000007183752610|0013|UB2
1815|B08J193|000000007183752630|0008|UB2
1815|B08J193|000000007183752630|0010|UB2
1815|B08J193|000000007183752630|0015|UB2
1815|B08J193|000000007183752640|0010|UB2
1815|B08J193|000000007183752640|0012|UB2
1815|B08J193|000000007183752640|0014|UB2
1815|A13I003|000000007183839640|0002|Y3
1815|A13I003|000000007183839640|0006|Y3
1815|A13I003|000000007183839640|0010|Y3
1815|A13I003|000000007183839640|0011|Y3
1815|B08I371|000000007183887240|0006|Y1
1815|B08I371|000000007183887240|0011|Y1
1815|B08I371|000000007183887240|0013|Y1
1815|A14H001|000000000071863885|0002|UB2
1815|A14H001|000000000071863885|0003|UB2
1815|B09G004|000000007186076730|0002|UB1
1815|B09G004|000000007186076730|0003|UB1
1815|B09G004|000000007186076730|0004|UB1
1815|A08J042|000000007186339530|0003|Y1
1815|A08J042|000000007186339530|0007|Y1
1815|A08J042|000000007186339530|0009|Y1
1815|A14H001|000000007186388540|0002|UB2
1815|A14H001|000000007186388540|0003|UB2
1815|A09F001|000000007186391430|0006|Y1
1815|A09F001|000000007186391430|0007|Y1
1815|A09F001|000000007186391430|0008|Y1
1815|A09F001|000000007186391430|0009|Y1
1815|B18I002|000000007186677930|0005|M1
1815|B18I002|000000007186677930|0006|M1
1815|B18I002|000000007186677930|0011|M1
1815|B18I002|000000007186677930|0012|M1
1815|B18I002|000000007186677930|0017|M1
1815|B18I002|000000007186677960|0005|M1
1815|B18I002|000000007186677960|0006|M1
1815|B18I002|000000007186677960|0011|M1
1815|B18I002|000000007186677960|0012|M1
1815|B18I002|000000007186677960|0017|M1
1815|B13A003|000000007186975040|0004|Y1
1815|A15D009|000000007186986010|0002|Y1
1815|A10F001|000000007187002730|0015|Y3
1815|A10F001|000000007187002730|0017|Y3
1815|A10F001|000000007187002730|0020|Y3
1815|A14A003|000000007187095030|0006|Y2
1815|A14A003|000000007187095030|0007|Y2
1815|A14A003|000000007187095030|0008|Y2
1815|A14A003|000000007187095030|0009|Y2
1815|A14A003|000000007187095030|0010|Y2
1815|A14A003|000000007187095030|0011|Y2
1815|A14A003|000000007187095030|0012|Y2
1815|A14A003|000000007187095030|0013|Y2
1815|A14A003|000000007187095030|0014|Y2
1815|A14A003|000000007187163160|0013|Y2
1815|A14A003|000000007187163160|0014|Y2
1815|B18K003|000000007187326030|0005|MA2
1815|B18K003|000000007187326030|0006|MA2
1815|B18K003|000000007187326030|0011|MA2
1815|B18K003|000000007187326030|0012|MA2
1815|B18K003|000000007187326030|0017|MA2
1815|B18K003|000000007187326030|0023|MA2
1815|B18K003|000000007187326030|0024|MA2
1815|B17I002|000000007187326060|0011|MA1
1815|B17I002|000000007187326060|0012|MA1
1815|B17I002|000000007187326060|0017|MA1
1815|B17I002|000000007187326060|0018|MA1
1815|A08J040|000000007187339530|0004|Y1
1815|A08J264|000000007187357710|0008|YA1
1815|A08J264|000000007187357710|0015|YA1
1815|A08J264|000000007187357710|0016|YA1
1815|A13L004|000000007187619530|0005|Y2
1815|A13L004|000000007187619530|0006|Y2
1815|A13L004|000000007187619530|0010|Y2
1815|A13L004|000000007187619530|0013|Y2
1815|A13L004|000000007187619530|0017|Y2
1815|B10D001|000000007187619710|0010|Y1
1815|B10D001|000000007187619710|0011|Y1
1815|B10D001|000000007187619710|0012|Y1
1815|B10D001|000000007187619710|0013|Y1
1815|B10D001|000000007187619710|0016|Y1
1815|B10D001|000000007187619710|0017|Y1
1815|B10D001|000000007187619710|0018|Y1
1815|B10D001|000000007187619710|0019|Y1
1815|B10D001|000000007187619710|0027|Y1
1815|A15E003|000000007187837840|0008|UA2
1815|A15E003|000000007187837840|0009|UA2
1815|B13J002|000000007187941430|0003|Y1
1815|B13J002|000000007187941430|0004|Y1
1815|B13J002|000000007187941430|0005|Y1
1815|A15C005|000000007188302910|0005|Y1
1815|A16F002|000000007188691840|0008|Y1
1815|A16F002|000000007188691840|0009|Y1
1815|A17B004|000000007188740430|0002|Y1
1815|A17B004|000000007188740430|0003|Y1
1815|B19L001|000000007188819830|0003|M2
1815|B19L001|000000007188819830|0004|M2
1815|B19L001|000000007188819830|0005|M2
1815|B19L001|000000007188819830|0006|M2
1815|B19L001|000000007188819830|0008|M2
1815|B19L001|000000007188819830|0009|M2
1815|B19L001|000000007188819830|0010|M2
1815|B19L001|000000007188819830|0011|M2
1815|B19L001|000000007188819830|0013|M2
1815|B19L001|000000007188819830|0014|M2
1815|B19L001|000000007188819830|0015|M2
1815|B19L001|000000007188819830|0017|M2
1815|B19L001|000000007188819830|0018|M2
1815|B19L001|000000007188819830|0019|M2
1815|B19L001|000000007188819830|0020|M2
1815|B19L001|000000007188819830|0021|M2
1815|B19L001|000000007188819830|0030|M2
1815|B19L001|000000007188819830|0031|M2
1815|B19L001|000000007188819830|0032|M2
1815|B19L001|000000007188819830|0033|M2
1815|B19L001|000000007188819830|0034|M2
1815|B19L001|000000007188819830|0035|M2
1815|A15E001|000000007189318640|0008|YA1
1815|A15E001|000000007189318640|0012|YA1
1815|A15E001|000000007189318640|0013|YA1
1815|A15E001|000000007189318640|0014|YA1
1815|B14J002|000000007189420330|0006|Y3
1815|B14J002|000000007189420330|0007|Y3
1815|B14J002|000000007189420330|0012|Y3
1815|A15D002|000000007189460030|0011|Y1
1815|A15D002|000000007189460030|0012|Y1
1815|A17C001|000000007189778230|0002|Y1
1815|A17C001|000000007189778240|0002|Y1
1815|B18I008|000000007189820130|0002|Y3
1815|B18I008|000000007189820130|0003|Y3
1815|B18I008|000000007189820130|0004|Y3
1815|B18I008|000000007189820130|0006|Y3
1815|B18I008|000000007189820130|0007|Y3
1815|B18I008|000000007189820130|0008|Y3
1815|B18I008|000000007189820130|0009|Y3
1815|B19F004|000000007197138430|0004|YA1
1815|B20G002|000000007197307130|0002|YA1
1815|B20G002|000000007197307130|0003|YA1
1815|B20G002|000000007197307130|0004|YA1
1815|B20G002|000000007197307130|0005|YA1
1815|B20G002|000000007197307130|0007|YA1
1815|B20G002|000000007197307130|0008|YA1
1815|B20G002|000000007197307170|0002|YA1
1815|B20G002|000000007197307170|0003|YA1
1815|B20G002|000000007197307170|0004|YA1
1815|B20G002|000000007197307170|0005|YA1
1815|B20G002|000000007197307170|0007|YA1
1815|B20G002|000000007197307170|0008|YA1
1815|B17L003|000000007197337440|0002|MA1
1815|B17L003|000000007197337440|0006|MA1
1815|B21C002|000000007197434040|0002|YA1
1815|B21C002|000000007197434040|0003|YA1
1815|B21C002|000000007197465110|0002|YA1
1815|B21C002|000000007197465110|0003|YA1
1815|B20B002|000000007198412030|0002|YA1
1815|B20B002|000000007198412030|0003|YA1
1815|B23J002|000000007198458830|0005|YA2
1815|B23J002|000000007198458830|0006|YA2
1815|B21F003|000000007198459340|0004|YA1
1815|B21F003|000000007198459340|0005|YA1
1815|B21F003|000000007198459340|0009|YA1
1815|B21F003|000000007198459340|0010|YA1
1815|B23J002|000000007198459460|0004|YA2
1815|B23J002|000000007198459460|0005|YA2
1815|B23J002|000000007198459460|0007|YA2
1815|B23J002|000000007198459460|0010|YA2
1815|B23J002|000000007198463390|0004|YA2
1815|B23J002|000000007198463390|0005|YA2
1815|B21H002|000000007198483340|0002|YA1
1815|A21C002|000000007198546030|0002|YA1
1815|A21C002|000000007198546030|0003|YA1
1815|A21C002|000000007198546030|0004|YA1
1815|A21C002|000000007198546030|0005|YA1
1815|A21C002|000000007198546030|0006|YA1
1815|A21C002|000000007198546030|0007|YA1
1815|A22J002|000000007198799330|0002|YA1
1815|A22J002|000000007198799330|0004|YA1
1815|B18D005|000000007198828830|0005|YA1
1815|A15D002|000000007198882630|0005|Y1
1815|A15D002|000000007198882630|0006|Y1
1815|A23G001|000000007198905130|0004|YA1
1815|A23G001|000000007198908330|0002|YA1
1815|A23G001|000000007198908330|0003|YA1
1815|A23G001|000000007198908330|0004|YA1
1815|A23G001|000000007198908540|0004|YA1
1815|A23G001|000000007198908740|0002|YA1
1815|A23G001|000000007198908740|0003|YA1
1815|A23G001|000000007198908740|0004|YA1
1815|B18D005|000000007198983530|0004|YA1
1815|B08I076|S0070479606|0002|TB1
1815|B08I076|S0070479606|0003|TB1
1815|B08J122|S0071221640|0006|UB1
1815|B08J123|S0071222825|0003|UB1
1815|B08J131|S0071231210|0002|UB1
1815|B08J137|S0071231460|0002|UB1
1815|B08J138|S0071231480|0002|UB1
1815|B08I097|S0071231508|0007|E1
1815|B08I097|S0071231508|0008|E1
1815|B08I097|S0071231508|0009|E1
1815|B08J298|S0071232228|0002|UB5
1815|B08J150|S0071232825|0004|UB1
1815|B08J152|S0071232840|0002|UB1
1815|B08J158|S0071232880|0004|UB1
1815|B08J160|S0071234110|0002|UB1
1815|B08I342|S0071235125|0004|UB3
1815|B08I135|000000000071585387|0002|UA1
1815|B08J239|000000000071585983|0002|Y1
1815|B16G004|000000007182419240|0002|M1
1815|B08J061|000000007183656040|0015|UA1
1815|B08J061|000000007183656040|0016|UA1
1815|B08J061|000000007183656040|0017|UA1
1815|B08J061|000000007183656040|0018|UA1
1815|B08J061|000000007183656040|0019|UA1
1815|B11H001|000000007183278430|0011|UB1
1815|B11H001|000000007183278430|0010|UB1
1815|B09G014|000000000071584229|0004|Y1
1815|B09G014|000000000071584229|0006|Y1
1815|B16C002|000000007183903760|0009|UB3
1815|B16C002|000000007183903760|0010|UB3
1815|A25E002|S0071734535|0007|Y1
1815||000000000070471390|0001|
1815||000000000070471660|0001|
1815||000000000070471664|0001|
1815||000000000070473201|0001|
1815||000000000070475344|0001|
1815||000000000070479150|0001|
1815||000000000070479171|0001|
1815||000000000070479260|0001|
1815||000000000070479511|0001|
1815||000000000070479580|0001|
1815||000000000070479601|0001|
1815||000000000070479602|0001|
1815||000000000070479604|0001|
1815||000000000070479606|0001|
1815||000000000070479687|0001|
1815||000000000071189021|0001|
1815||000000000071189045|0001|
1815||000000000071193020|0001|
1815||000000000071193070|0001|
1815||000000000071198531|0001|
1815||000000000071199020|0001|
1815||000000000071199026|0001|
1815||000000000071221210|0001|
1815||000000000071221330|0001|
1815||000000000071221347|0001|
1815||000000000071221413|0001|
1815||000000000071221460|0001|
1815||000000000071221640|0001|
1815||000000000071221660|0001|
1815||000000000071221700|0001|
1815||000000000071222815|0001|
1815||000000000071222825|0001|
1815||000000000071222865|0001|
1815||000000000071224110|0001|
1815||000000000071226040|0001|
1815||000000000071227721|0001|
1815||000000000071227820|0001|
1815||000000000071227860|0001|
1815||000000000071227880|0001|
1815||000000000071227920|0001|
1815||000000000071227960|0001|
1815||000000000071228020|0001|
1815||000000000071228325|0001|
1815||000000000071228345|0001|
1815||000000000071228530|0001|
1815||000000000071231210|0001|
1815||000000000071231300|0001|
1815||000000000071231304|0001|
1815|B09F045|000000000071231324|0001|UA1
1815|B09F045|000000000071231324|0002|UA1
1815|B09F045|000000000071231324|0003|UA1
1815|B09F045|000000000071231324|0004|UA1
1815|B09F045|000000000071231324|0006|UA1
1815|B09F045|000000000071231324|0008|UA1
1815||000000000071231330|0001|
1815||000000000071231347|0001|
1815||000000000071231348|0001|
1815||000000000071231360|0001|
1815||000000000071231369|0001|
1815||000000000071231424|0001|
1815||000000000071231460|0001|
1815||000000000071231480|0001|
1815||000000000071231508|0001|
1815||000000000071231520|0001|
1815||000000000071231524|0001|
1815||000000000071231620|0001|
1815||000000000071231640|0001|
1815||000000000071231660|0001|
1815||000000000071231680|0001|
1815||000000000071231700|0001|
1815||000000000071232228|0001|
1815||000000000071232511|0001|
1815||000000000071232655|0001|
1815||000000000071232731|0001|
1815||000000000071232748|0001|
1815||000000000071232765|0001|
1815||000000000071232813|0001|
1815||000000000071232815|0001|
1815||000000000071232820|0001|
1815||000000000071232825|0001|
1815||000000000071232835|0001|
1815||000000000071232840|0001|
1815||000000000071232845|0001|
1815||000000000071232860|0001|
1815||000000000071232865|0001|
1815||000000000071232880|0001|
1815||000000000071232885|0001|
1815||000000000071233010|0001|
1815||000000000071234110|0001|
1815||000000000071235014|0001|
1815||000000000071235125|0001|
1815||000000000071235526|0001|
1815||000000000071236010|0001|
1815||000000000071236020|0001|
1815||000000000071236030|0001|
1815||000000000071236040|0001|
1815||000000000071236060|0001|
1815||000000000071236156|0001|
1815||000000000071237564|0001|
1815||000000000071237624|0001|
1815||000000000071237721|0001|
1815||000000000071237722|0001|
1815||000000000071237820|0001|
1815||000000000071237830|0001|
1815||000000000071237840|0001|
1815||000000000071237860|0001|
1815||000000000071237880|0001|
1815||000000000071237920|0001|
1815||000000000071237960|0001|
1815||000000000071238012|0001|
1815||000000000071238013|0001|
1815||000000000071238022|0001|
1815||000000000071238074|0001|
1815||000000000071238090|0001|
1815||000000000071238093|0001|
1815||000000000071238122|0001|
1815||000000000071238130|0001|
1815||000000000071238146|0001|
1815||000000000071238345|0001|
1815||000000000071238385|0001|
1815||000000000071239113|0001|
1815||000000000071239135|0001|
1815||000000000071239235|0001|
1815|B08I250|000000000071239327|0001|UB2
1815|B08I250|000000000071239327|0002|UB2
1815|B08I250|000000000071239327|0003|UB2
1815|B08I250|000000000071239327|0004|UB2
1815|B08I250|000000000071239327|0005|UB2
1815||000000000071241643|0001|
1815||000000000071241644|0001|
1815||000000000071241997|0001|
1815||000000000071244717|0001|
1815||000000000071244719|0001|
1815||000000000071244725|0001|
1815||000000000071244815|0001|
1815||000000000071244912|0001|
1815||000000000071252701|0001|
1815||000000000071252721|0001|
1815||000000000071252761|0001|
1815||000000000071252920|0001|
1815|B19C002|000000000071259246|0001|Y1
1815|B19C002|000000000071259247|0001|Y1
1815||000000000071281030|0001|
1815||000000000071283024|0001|
1815||000000000071283034|0001|
1815||000000000071283044|0001|
1815||000000000071283068|0001|
1815||000000000071283089|0001|
1815||000000000071283105|0001|
1815||000000000071283180|0001|
1815||000000000071293025|0001|
1815||000000000071293031|0001|
1815||000000000071293081|0001|
1815||000000000071293301|0001|
1815||000000000071295082|0001|
1815||000000000071295503|0001|
1815|B13A004|000000000071295504|0001|Y2
1815|B13A004|000000000071295504|0004|Y2
1815|B13A004|000000000071295504|0005|Y2
1815|B13A004|000000000071295504|0006|Y2
1815|B13A004|000000000071295504|0007|Y2
1815|B13A004|000000000071295504|0008|Y2
1815||000000000071296030|0001|
1815||000000000071342077|0001|
1815||000000000071344691|0001|
1815||000000000071344692|0001|
1815||000000000071348887|0001|
1815||000000000071348968|0001|
1815||000000000071401701|0001|
1815||000000000071474069|0001|
1815||000000000071479091|0001|
1815||000000000071479092|0001|
1815||000000000071479093|0001|
1815||000000000071479095|0001|
1815||000000000071479177|0001|
1815||000000000071541381|0001|
1815||000000000071542170|0001|
1815||000000000071542568|0001|
1815||000000000071542672|0001|
1815||000000000071542906|0001|
1815||000000000071542920|0001|
1815||000000000071543107|0001|
1815||000000000071543111|0001|
1815||000000000071543116|0001|
1815||000000000071543134|0001|
1815||000000000071543150|0001|
1815||000000000071543315|0001|
1815||000000000071543381|0001|
1815||000000000071543422|0001|
1815||000000000071543423|0001|
1815||000000000071544011|0001|
1815||000000000071544249|0001|
1815||000000000071544333|0001|
1815||000000000071545218|0001|
1815||000000000071545220|0001|
1815||000000000071546002|0001|
1815||000000000071546003|0001|
1815||000000000071546004|0001|
1815||000000000071546016|0001|
1815||000000000071546180|0001|
1815||000000000071546184|0001|
1815||000000000071546215|0001|
1815||000000000071546229|0001|
1815||000000000071547008|0001|
1815||000000000071547631|0001|
1815|B08J031|000000000071574036|0001|UA1
1815|B08J031|000000000071574036|0002|UA1
1815|B08J031|000000000071574036|0003|UA1
1815|B08J031|000000000071574036|0004|UA1
1815|B08J031|000000000071574036|0005|UA1
1815|B08I253|000000000071574051|0001|UA1
1815|B08I253|000000000071574051|0002|UA1
1815|B08I253|000000000071574051|0003|UA1
1815|B08I253|000000000071574051|0004|UA1
1815|B08I253|000000000071574051|0005|UA1
1815|B08I423|000000000071574052|0001|UA1
1815|B08I423|000000000071574052|0002|UA1
1815|B08I423|000000000071574052|0003|UA1
1815|B08I423|000000000071574052|0004|UA1
1815|B08I423|000000000071574052|0005|UA1
1815|B08J037|000000000071574053|0001|UA1
1815|B08J037|000000000071574053|0002|UA1
1815|B08J037|000000000071574053|0003|UA1
1815|B08J037|000000000071574053|0004|UA1
1815|B08I421|000000000071574056|0001|UA1
1815|B08I421|000000000071574056|0002|UA1
1815|B08I421|000000000071574056|0003|UA1
1815|B08I421|000000000071574056|0004|UA1
1815|B08I421|000000000071574056|0005|UA1
1815|A08I342|000000000071574105|0001|UA1
1815|A08I342|000000000071574105|0002|UA1
1815|A08I342|000000000071574105|0003|UA1
1815|B09F031|000000000071574121|0001|Y1
1815|B09F031|000000000071574121|0002|Y1
1815|B09F031|000000000071574121|0003|Y1
1815|B09F031|000000000071574121|0004|Y1
1815|A08J071|000000000071574191|0001|E1
1815|A08J071|000000000071574191|0002|E1
1815|A08J071|000000000071574191|0003|E1
1815||000000000071574270|0001|
1815||000000000071574271|0001|
1815|B08I367|000000000071574347|0001|UA3
1815|B08I367|000000000071574347|0002|UA3
1815|B08I367|000000000071574347|0003|UA3
1815|B08I367|000000000071574347|0004|UA3
1815|B11J002|000000000071574356|0001|M1
1815|B11J002|000000000071574356|0002|M1
1815|B11J002|000000000071574356|0003|M1
1815|B11J002|000000000071574356|0004|M1
1815|B11J002|000000000071574356|0005|M1
1815|B11J002|000000000071574356|0006|M1
1815|A10H002|000000000071574360|0001|E1
1815|A10H002|000000000071574360|0002|E1
1815|A10H002|000000000071574360|0003|E1
1815|A10H002|000000000071574360|0004|E1
1815|A10H002|000000000071574360|0005|E1
1815||000000000071574840|0001|
1815||000000000071574841|0001|
1815||000000000071576078|0001|
1815||000000000071576245|0001|
1815|B08J030|000000000071576315|0001|E1
1815|B08J030|000000000071576315|0002|E1
1815|B08J030|000000000071576315|0003|E1
1815|B08J030|000000000071576315|0004|E1
1815|B08J030|000000000071576315|0005|E1
1815||000000000071576399|0001|
1815||000000000071576620|0001|
1815||000000000071576721|0001|
1815||000000000071576751|0001|
1815|A08I318|000000000071576805|0001|EF1
1815|A08I318|000000000071576805|0002|EF1
1815|A08I318|000000000071576805|0004|EF1
1815||000000000071576822|0001|
1815||000000000071578534|0001|
1815||000000000071578586|0001|
1815||000000000071578827|0001|
1815||000000000071578886|0001|
1815||000000000071579520|0001|
1815||000000000071579620|0001|
1815||000000000071579640|0001|
1815||000000000071579650|0001|
1815||000000000071579655|0001|
